""	"yr"	"individ_dbid"	"cohort"	"prev_fall"	"spring"	"fall"	"success"	"age"	"summergain"	"winterloss"	"max_snow"	"winter_dens"	"summer_dens"	"spr"	"max"
"428"	2013	5454	2005	80.2	73	79.4	1	8	6.40000000000001	-7.2	1428.617	3.173913043	5.166666667	163.67	0.3461
"429"	2013	5472	2005	76.6	76	78.6	1	8	2.59999999999999	-0.599999999999994	1428.617	3.173913043	5.166666667	163.67	0.3461
"430"	2013	5474	2005	74	63.4	66	1	8	2.6	-10.6	1428.617	3.173913043	5.166666667	163.67	0.3461
"431"	2013	5482	2005	71	71.2	76	1	8	4.8	0.200000000000003	1428.617	3.173913043	5.166666667	163.67	0.3461
"432"	2013	5497	2004	80.6	80	73	1	9	-7	-0.599999999999994	1428.617	3.173913043	5.166666667	163.67	0.3461
"433"	2013	5503	2006	71	67	73	1	7	6	-4	1428.617	3.173913043	5.166666667	163.67	0.3461
"434"	2013	5552	2005	70.4	65.2	74.2	1	8	9	-5.2	1428.617	3.173913043	5.166666667	163.67	0.3461
"435"	2013	5554	2006	72.2	70.2	81.6	0	7	11.4	-2	1428.617	3.173913043	5.166666667	163.67	0.3461
"436"	2013	5559	2006	65.4	62.8	69	1	7	6.2	-2.60000000000001	1428.617	3.173913043	5.166666667	163.67	0.3461
"437"	2013	5574	2006	78.6	65.8	67.6	1	7	1.8	-12.8	1428.617	3.173913043	5.166666667	163.67	0.3461
"438"	2013	8692	2010	59.4	56	65.4	0	3	9.40000000000001	-3.4	1428.617	3.173913043	5.166666667	163.67	0.3461
"439"	2013	8703	2010	68.4	58.8	69	0	3	10.2	-9.60000000000001	1428.617	3.173913043	5.166666667	163.67	0.3461
"440"	2013	8706	2010	72	67.4	65.6	1	3	-1.80000000000001	-4.59999999999999	1428.617	3.173913043	5.166666667	163.67	0.3461
"441"	2013	8709	2010	68.6	62	68.4	0	3	6.40000000000001	-6.59999999999999	1428.617	3.173913043	5.166666667	163.67	0.3461
"442"	2013	8714	2010	71.6	59.6	83.2	0	3	23.6	-12	1428.617	3.173913043	5.166666667	163.67	0.3461
"443"	2013	8718	2010	63.2	56.4	77.9	0	3	21.5	-6.8	1428.617	3.173913043	5.166666667	163.67	0.3461
"444"	2013	8723	2010	59.4	50.4	60.6	1	3	10.2	-9	1428.617	3.173913043	5.166666667	163.67	0.3461
"445"	2013	8733	2010	69.6	60	72	1	3	12	-9.59999999999999	1428.617	3.173913043	5.166666667	163.67	0.3461
"446"	2013	8736	2010	65.4	60.8	70.2	1	3	9.40000000000001	-4.60000000000001	1428.617	3.173913043	5.166666667	163.67	0.3461
"447"	2013	8742	2010	67.2	58.6	70.2	1	3	11.6	-8.6	1428.617	3.173913043	5.166666667	163.67	0.3461
"448"	2013	9636	2011	53.8	49.6	59.6	1	2	10	-4.2	1428.617	3.173913043	5.166666667	163.67	0.3461
"449"	2013	9644	2011	49	42.4	65.4	0	2	23	-6.6	1428.617	3.173913043	5.166666667	163.67	0.3461
"450"	2013	9652	2011	56	51	65.4	0	2	14.4	-5	1428.617	3.173913043	5.166666667	163.67	0.3461
"451"	2013	9653	2011	52.4	47.8	60.4	0	2	12.6	-4.6	1428.617	3.173913043	5.166666667	163.67	0.3461
"452"	2013	9657	2011	64.8	54.2	73.6	0	2	19.4	-10.6	1428.617	3.173913043	5.166666667	163.67	0.3461
"453"	2013	9659	2011	55.4	54.8	66.8	0	2	12	-0.600000000000001	1428.617	3.173913043	5.166666667	163.67	0.3461
"454"	2014	5067	2009	77.4	68.2	77	1	5	8.8	-9.2	1582.725	3.619565217	5.277777778	176.45	0.3258
"455"	2014	5093	2002	70.4	58.8	67.4	0	9	8.60000000000001	-11.6	1582.725	3.619565217	5.277777778	176.45	0.3258
"456"	2014	5119	2001	80.8	74.8	69.2	1	9	-5.59999999999999	-6	1582.725	3.619565217	5.277777778	176.45	0.3258
"457"	2014	5188	2009	75.4	64.8	78.6	0	5	13.8	-10.6	1582.725	3.619565217	5.277777778	176.45	0.3258
"458"	2014	5200	2009	76.2	68.2	70.6	1	5	2.39999999999999	-8	1582.725	3.619565217	5.277777778	176.45	0.3258
"459"	2014	5221	2004	73.8	65.8	74.6	1	9	8.8	-8	1582.725	3.619565217	5.277777778	176.45	0.3258
"460"	2014	5260	2007	76.4	70.6	81.4	0	7	10.8	-5.80000000000001	1582.725	3.619565217	5.277777778	176.45	0.3258
"461"	2014	5313	2008	76.8	70	81.6	0	6	11.6	-6.8	1582.725	3.619565217	5.277777778	176.45	0.3258
"462"	2014	5327	2008	75	65	71.4	1	6	6.40000000000001	-10	1582.725	3.619565217	5.277777778	176.45	0.3258
"463"	2014	5345	2008	70.6	58.6	71	0	6	12.4	-12	1582.725	3.619565217	5.277777778	176.45	0.3258
"464"	2014	5354	2008	69.8	69	70	1	6	1	-0.799999999999997	1582.725	3.619565217	5.277777778	176.45	0.3258
"465"	2014	5366	2008	76.2	70.2	70	1	6	-0.200000000000003	-6	1582.725	3.619565217	5.277777778	176.45	0.3258
"466"	2014	5373	2008	74.4	65.6	74.8	1	6	9.2	-8.80000000000001	1582.725	3.619565217	5.277777778	176.45	0.3258
"467"	2014	5440	2004	63.2	51.2	70.6	0	9	19.4	-12	1582.725	3.619565217	5.277777778	176.45	0.3258
"468"	2014	5441	2004	77	73	74.6	1	9	1.59999999999999	-4	1582.725	3.619565217	5.277777778	176.45	0.3258
"469"	2014	5449	2006	86.2	80.8	85.8	1	8	5	-5.40000000000001	1582.725	3.619565217	5.277777778	176.45	0.3258
"470"	2014	5497	2004	73	62.6	78.6	0	9	16	-10.4	1582.725	3.619565217	5.277777778	176.45	0.3258
"471"	2014	5501	2006	85	76	84.2	1	8	8.2	-9	1582.725	3.619565217	5.277777778	176.45	0.3258
"472"	2014	5503	2006	73	68.8	70.4	1	8	1.60000000000001	-4.2	1582.725	3.619565217	5.277777778	176.45	0.3258
"473"	2014	5540	2005	76.4	69	71.2	1	9	2.2	-7.40000000000001	1582.725	3.619565217	5.277777778	176.45	0.3258
"474"	2014	8692	2010	65.4	58	74.8	0	4	16.8	-7.40000000000001	1582.725	3.619565217	5.277777778	176.45	0.3258
"475"	2014	8703	2010	69	60.6	67.2	0	4	6.6	-8.4	1582.725	3.619565217	5.277777778	176.45	0.3258
"476"	2014	8706	2010	65.6	59	77	0	4	18	-6.59999999999999	1582.725	3.619565217	5.277777778	176.45	0.3258
"477"	2014	8718	2010	77.9	60.2	77	0	4	16.8	-17.7	1582.725	3.619565217	5.277777778	176.45	0.3258
"478"	2014	8723	2010	60.6	55.4	72.2	0	4	16.8	-5.2	1582.725	3.619565217	5.277777778	176.45	0.3258
"479"	2014	8724	2010	64.4	60.4	76.6	0	4	16.2	-4.00000000000001	1582.725	3.619565217	5.277777778	176.45	0.3258
"480"	2014	8730	2010	69	59.2	72.2	0	4	13	-9.8	1582.725	3.619565217	5.277777778	176.45	0.3258
"481"	2014	8736	2010	70.2	61.6	72.4	1	4	10.8	-8.6	1582.725	3.619565217	5.277777778	176.45	0.3258
"482"	2014	8739	2010	70	68.6	76.6	0	4	8	-1.40000000000001	1582.725	3.619565217	5.277777778	176.45	0.3258
"483"	2014	8742	2010	70.2	60.2	79.4	0	4	19.2	-10	1582.725	3.619565217	5.277777778	176.45	0.3258
"484"	2014	9628	2011	70.2	59.6	64.4	1	3	4.8	-10.6	1582.725	3.619565217	5.277777778	176.45	0.3258
"485"	2014	9637	2011	72.6	61.8	79	0	3	17.2	-10.8	1582.725	3.619565217	5.277777778	176.45	0.3258
"486"	2014	9657	2011	73.6	63.8	85.2	0	3	21.4	-9.8	1582.725	3.619565217	5.277777778	176.45	0.3258
"487"	2014	9659	2011	66.8	59.4	73.2	0	3	13.8	-7.4	1582.725	3.619565217	5.277777778	176.45	0.3258
"488"	2014	9666	2011	68.6	60.8	66.4	0	3	5.60000000000001	-7.8	1582.725	3.619565217	5.277777778	176.45	0.3258
"489"	2014	10563	2012	60	53	66.2	0	2	13.2	-7	1582.725	3.619565217	5.277777778	176.45	0.3258
"490"	2014	10581	2012	55	48.8	66.4	0	2	17.6	-6.2	1582.725	3.619565217	5.277777778	176.45	0.3258
"491"	2014	10588	2012	56.6	44	56.8	0	2	12.8	-12.6	1582.725	3.619565217	5.277777778	176.45	0.3258
"492"	2014	10589	2012	57.6	50.6	63.4	0	2	12.8	-7	1582.725	3.619565217	5.277777778	176.45	0.3258
"493"	2014	10590	2012	61.6	51.4	72	0	2	20.6	-10.2	1582.725	3.619565217	5.277777778	176.45	0.3258
"494"	2014	10594	2012	55.8	45.6	67.2	0	2	21.6	-10.2	1582.725	3.619565217	5.277777778	176.45	0.3258
"495"	2014	10617	2012	53.6	48	70	0	2	22	-5.6	1582.725	3.619565217	5.277777778	176.45	0.3258
"496"	2014	10619	2012	57.2	51.4	66.2	0	2	14.8	-5.8	1582.725	3.619565217	5.277777778	176.45	0.3258
"497"	2014	10621	2012	63.6	51.2	70.2	0	2	19	-12.4	1582.725	3.619565217	5.277777778	176.45	0.3258
"498"	2014	10625	2012	61.4	52.4	75	0	2	22.6	-9	1582.725	3.619565217	5.277777778	176.45	0.3258
"499"	2014	10961	2012	61	49.6	65.6	0	2	16	-11.4	1582.725	3.619565217	5.277777778	176.45	0.3258
"500"	2014	10966	2012	64.8	52.4	74.2	0	2	21.8	-12.4	1582.725	3.619565217	5.277777778	176.45	0.3258
"501"	2014	11053	2012	59.4	49.4	66.2	0	2	16.8	-10	1582.725	3.619565217	5.277777778	176.45	0.3258
"502"	2015	5053	2009	69.6	67.6	74.2	1	6	6.60000000000001	-2	1366.675	3.405797101	4.700854701	166.57	0.3314
"503"	2015	5054	2009	90	78.4	88.6	0	6	10.2	-11.6	1366.675	3.405797101	4.700854701	166.57	0.3314
"504"	2015	5056	2009	76.6	67.6	76	0	6	8.40000000000001	-9	1366.675	3.405797101	4.700854701	166.57	0.3314
"505"	2015	5064	2009	84.6	78.2	80.8	1	6	2.59999999999999	-6.39999999999999	1366.675	3.405797101	4.700854701	166.57	0.3314
"506"	2015	5067	2009	77	73.6	75.8	1	6	2.2	-3.40000000000001	1366.675	3.405797101	4.700854701	166.57	0.3314
"507"	2015	5188	2009	78.6	70	72	1	6	2	-8.59999999999999	1366.675	3.405797101	4.700854701	166.57	0.3314
"508"	2015	5191	2009	71.6	67.6	74.2	1	6	6.60000000000001	-4	1366.675	3.405797101	4.700854701	166.57	0.3314
"509"	2015	5200	2009	70.6	65.2	72	1	6	6.8	-5.39999999999999	1366.675	3.405797101	4.700854701	166.57	0.3314
"510"	2015	5201	2009	74.2	70.2	70.6	1	6	0.399999999999991	-4	1366.675	3.405797101	4.700854701	166.57	0.3314
"511"	2015	5221	2004	74.6	69.8	68.4	1	9	-1.39999999999999	-4.8	1366.675	3.405797101	4.700854701	166.57	0.3314
"512"	2015	5260	2007	81.4	73.4	77.4	1	8	4	-8	1366.675	3.405797101	4.700854701	166.57	0.3314
"513"	2015	5266	2007	79.6	82.8	77	1	8	-5.8	3.2	1366.675	3.405797101	4.700854701	166.57	0.3314
"514"	2015	5313	2008	81.6	79.8	78.6	1	7	-1.2	-1.8	1366.675	3.405797101	4.700854701	166.57	0.3314
"515"	2015	5320	2007	76.4	78.8	79.8	1	8	1	2.39999999999999	1366.675	3.405797101	4.700854701	166.57	0.3314
"516"	2015	5327	2008	71.4	68	73.4	1	7	5.40000000000001	-3.40000000000001	1366.675	3.405797101	4.700854701	166.57	0.3314
"517"	2015	5332	2006	70.6	64.8	71.4	1	9	6.60000000000001	-5.8	1366.675	3.405797101	4.700854701	166.57	0.3314
"518"	2015	5345	2008	71	61.8	67	1	7	5.2	-9.2	1366.675	3.405797101	4.700854701	166.57	0.3314
"519"	2015	5354	2008	70	73	77	0	7	4	3	1366.675	3.405797101	4.700854701	166.57	0.3314
"520"	2015	5357	2008	84.2	71	72.4	1	7	1.40000000000001	-13.2	1366.675	3.405797101	4.700854701	166.57	0.3314
"521"	2015	5430	2004	88.8	77.8	81.8	1	9	4	-11	1366.675	3.405797101	4.700854701	166.57	0.3314
"522"	2015	5434	2004	81.4	77.6	80.6	1	9	3	-3.80000000000001	1366.675	3.405797101	4.700854701	166.57	0.3314
"523"	2015	5441	2004	74.6	72.6	75.8	1	9	3.2	-2	1366.675	3.405797101	4.700854701	166.57	0.3314
"524"	2015	5449	2006	85.8	78	88.6	1	9	10.6	-7.8	1366.675	3.405797101	4.700854701	166.57	0.3314
"525"	2015	5461	2005	75.4	69	72.8	0	9	3.8	-6.40000000000001	1366.675	3.405797101	4.700854701	166.57	0.3314
"526"	2015	5472	2005	84.4	81	82	1	9	1	-3.40000000000001	1366.675	3.405797101	4.700854701	166.57	0.3314
"527"	2015	5501	2006	84.2	78.6	83	1	9	4.40000000000001	-5.60000000000001	1366.675	3.405797101	4.700854701	166.57	0.3314
"528"	2015	5540	2005	71.2	60.8	79	0	9	18.2	-10.4	1366.675	3.405797101	4.700854701	166.57	0.3314
"529"	2015	5543	2006	80.6	79	80.4	1	9	1.40000000000001	-1.59999999999999	1366.675	3.405797101	4.700854701	166.57	0.3314
"530"	2015	8692	2010	74.8	68.4	75	1	5	6.59999999999999	-6.39999999999999	1366.675	3.405797101	4.700854701	166.57	0.3314
"531"	2015	8703	2010	67.2	61.8	69	1	5	7.2	-5.40000000000001	1366.675	3.405797101	4.700854701	166.57	0.3314
"532"	2015	8706	2010	77	71.2	70	0	5	-1.2	-5.8	1366.675	3.405797101	4.700854701	166.57	0.3314
"533"	2015	8723	2010	72.2	64.6	66.8	1	5	2.2	-7.60000000000001	1366.675	3.405797101	4.700854701	166.57	0.3314
"534"	2015	8730	2010	72.2	64.2	66.6	1	5	2.39999999999999	-8	1366.675	3.405797101	4.700854701	166.57	0.3314
"535"	2015	8736	2010	72.4	68.2	72.6	1	5	4.39999999999999	-4.2	1366.675	3.405797101	4.700854701	166.57	0.3314
"536"	2015	8739	2010	76.6	76.2	77	1	5	0.799999999999997	-0.399999999999991	1366.675	3.405797101	4.700854701	166.57	0.3314
"537"	2015	8742	2010	79.4	75	77.6	1	5	2.59999999999999	-4.40000000000001	1366.675	3.405797101	4.700854701	166.57	0.3314
"538"	2015	8747	2010	71.8	68.6	67.6	1	5	-1	-3.2	1366.675	3.405797101	4.700854701	166.57	0.3314
"539"	2015	9620	2011	65.2	57.8	74.4	0	4	16.6	-7.40000000000001	1366.675	3.405797101	4.700854701	166.57	0.3314
"540"	2015	9628	2011	64.4	60.8	73.2	1	4	12.4	-3.60000000000001	1366.675	3.405797101	4.700854701	166.57	0.3314
"541"	2015	9637	2011	79	71	82.4	1	4	11.4	-8	1366.675	3.405797101	4.700854701	166.57	0.3314
"542"	2015	9642	2011	70.4	67.8	73.8	1	4	6	-2.60000000000001	1366.675	3.405797101	4.700854701	166.57	0.3314
"543"	2015	9653	2011	57	54.6	59.4	1	4	4.8	-2.4	1366.675	3.405797101	4.700854701	166.57	0.3314
"544"	2015	9657	2011	85.2	76.4	91.2	0	4	14.8	-8.8	1366.675	3.405797101	4.700854701	166.57	0.3314
"545"	2015	9666	2011	66.4	64.6	66.2	1	4	1.60000000000001	-1.80000000000001	1366.675	3.405797101	4.700854701	166.57	0.3314
"546"	2015	10563	2012	66.2	67.8	69.6	1	3	1.8	1.59999999999999	1366.675	3.405797101	4.700854701	166.57	0.3314
"547"	2015	10577	2012	68	61.4	68.8	1	3	7.4	-6.6	1366.675	3.405797101	4.700854701	166.57	0.3314
"548"	2015	10581	2012	66.4	61.8	68.2	1	3	6.40000000000001	-4.60000000000001	1366.675	3.405797101	4.700854701	166.57	0.3314
"549"	2015	10588	2012	56.8	52.6	64.4	0	3	11.8	-4.2	1366.675	3.405797101	4.700854701	166.57	0.3314
"550"	2015	10589	2012	63.4	59.4	63.6	1	3	4.2	-4	1366.675	3.405797101	4.700854701	166.57	0.3314
"551"	2015	10592	2012	75.8	67.4	68.8	1	3	1.39999999999999	-8.39999999999999	1366.675	3.405797101	4.700854701	166.57	0.3314
"552"	2015	10594	2012	67.2	61.2	75.6	0	3	14.4	-6	1366.675	3.405797101	4.700854701	166.57	0.3314
"553"	2015	10617	2012	70	73.8	71.2	1	3	-2.59999999999999	3.8	1366.675	3.405797101	4.700854701	166.57	0.3314
"554"	2015	10619	2012	66.2	59.8	66	1	3	6.2	-6.40000000000001	1366.675	3.405797101	4.700854701	166.57	0.3314
"555"	2015	10621	2012	70.2	62.4	70.6	1	3	8.2	-7.8	1366.675	3.405797101	4.700854701	166.57	0.3314
"556"	2015	10625	2012	75	66.8	69.6	1	3	2.8	-8.2	1366.675	3.405797101	4.700854701	166.57	0.3314
"557"	2015	10629	2012	61.6	58.6	66.6	1	3	7.99999999999999	-3	1366.675	3.405797101	4.700854701	166.57	0.3314
"558"	2015	10961	2012	65.6	59.2	77.4	0	3	18.2	-6.39999999999999	1366.675	3.405797101	4.700854701	166.57	0.3314
"559"	2015	10966	2012	74.2	68.2	68.8	1	3	0.599999999999994	-6	1366.675	3.405797101	4.700854701	166.57	0.3314
"560"	2015	11053	2012	66.2	62.4	70.8	1	3	8.4	-3.8	1366.675	3.405797101	4.700854701	166.57	0.3314
"561"	2015	11150	2013	54.8	53.2	56.4	1	2	3.2	-1.59999999999999	1366.675	3.405797101	4.700854701	166.57	0.3314
"562"	2015	11168	2013	61.6	54.4	72.6	0	2	18.2	-7.2	1366.675	3.405797101	4.700854701	166.57	0.3314
"563"	2015	11175	2013	58.8	57	62.8	0	2	5.8	-1.8	1366.675	3.405797101	4.700854701	166.57	0.3314
"564"	2015	11177	2013	63.5	59.8	65.8	1	2	6	-3.7	1366.675	3.405797101	4.700854701	166.57	0.3314
"565"	2015	11189	2013	65.6	59.4	68.6	1	2	9.2	-6.2	1366.675	3.405797101	4.700854701	166.57	0.3314
"566"	2015	11190	2013	58	52.2	70.2	0	2	18	-5.8	1366.675	3.405797101	4.700854701	166.57	0.3314
"567"	2016	5053	2009	74.2	72.4	74.6	1	7	2.19999999999999	-1.8	1575.033	3.365942029	5.196581197	151.69	0.3321
"568"	2016	5054	2009	88.6	87.8	90.8	1	7	3	-0.799999999999997	1575.033	3.365942029	5.196581197	151.69	0.3321
"569"	2016	5056	2009	76	71	80.6	1	7	9.59999999999999	-5	1575.033	3.365942029	5.196581197	151.69	0.3321
"570"	2016	5067	2009	75.8	66.8	81	1	7	14.2	-9	1575.033	3.365942029	5.196581197	151.69	0.3321
"571"	2016	5188	2009	72	65.6	81	0	7	15.4	-6.40000000000001	1575.033	3.365942029	5.196581197	151.69	0.3321
"572"	2016	5201	2009	70.6	71	77	1	7	6	0.400000000000006	1575.033	3.365942029	5.196581197	151.69	0.3321
"573"	2016	5221	2004	68.4	66	74.6	1	9	8.59999999999999	-2.40000000000001	1575.033	3.365942029	5.196581197	151.69	0.3321
"574"	2016	5313	2008	78.6	76.2	79.4	1	8	3.2	-2.39999999999999	1575.033	3.365942029	5.196581197	151.69	0.3321
"575"	2016	5320	2007	79.8	81.6	82.2	1	9	0.600000000000009	1.8	1575.033	3.365942029	5.196581197	151.69	0.3321
"576"	2016	5321	2007	66.8	62.2	70	1	9	7.8	-4.59999999999999	1575.033	3.365942029	5.196581197	151.69	0.3321
"577"	2016	5332	2006	71.4	67.2	72	1	9	4.8	-4.2	1575.033	3.365942029	5.196581197	151.69	0.3321
"578"	2016	5345	2008	67	58.8	75.8	0	8	17	-8.2	1575.033	3.365942029	5.196581197	151.69	0.3321
"579"	2016	5351	2008	66.2	61.8	70.4	1	8	8.60000000000001	-4.40000000000001	1575.033	3.365942029	5.196581197	151.69	0.3321
"580"	2016	5354	2008	77	76.6	73.8	1	8	-2.8	-0.400000000000006	1575.033	3.365942029	5.196581197	151.69	0.3321
"581"	2016	5357	2008	72.4	64.8	73.8	1	8	9	-7.60000000000001	1575.033	3.365942029	5.196581197	151.69	0.3321
"582"	2016	5373	2008	74.4	73.4	78.2	1	8	4.8	-1	1575.033	3.365942029	5.196581197	151.69	0.3321
"583"	2016	5434	2004	80.6	81	88	1	9	7	0.400000000000006	1575.033	3.365942029	5.196581197	151.69	0.3321
"584"	2016	5454	2005	76.8	70.8	76.2	1	9	5.40000000000001	-6	1575.033	3.365942029	5.196581197	151.69	0.3321
"585"	2016	5461	2005	72.8	69.2	73.8	1	9	4.59999999999999	-3.59999999999999	1575.033	3.365942029	5.196581197	151.69	0.3321
"586"	2016	5501	2006	83	73	91	1	9	18	-10	1575.033	3.365942029	5.196581197	151.69	0.3321
"587"	2016	5540	2005	79	71.2	75.2	1	9	4	-7.8	1575.033	3.365942029	5.196581197	151.69	0.3321
"588"	2016	5543	2006	80.4	73.4	92.6	0	9	19.2	-7	1575.033	3.365942029	5.196581197	151.69	0.3321
"589"	2016	8692	2010	75	66.6	77.4	1	6	10.8	-8.40000000000001	1575.033	3.365942029	5.196581197	151.69	0.3321
"590"	2016	8703	2010	69	59	84.4	0	6	25.4	-10	1575.033	3.365942029	5.196581197	151.69	0.3321
"591"	2016	8706	2010	70	70.2	74.4	1	6	4.2	0.200000000000003	1575.033	3.365942029	5.196581197	151.69	0.3321
"592"	2016	8709	2010	62.6	62.4	72.8	1	6	10.4	-0.200000000000003	1575.033	3.365942029	5.196581197	151.69	0.3321
"593"	2016	8714	2010	81	66.6	80	1	6	13.4	-14.4	1575.033	3.365942029	5.196581197	151.69	0.3321
"594"	2016	8723	2010	66.8	62.6	71.2	1	6	8.6	-4.2	1575.033	3.365942029	5.196581197	151.69	0.3321
"595"	2016	8724	2010	70	67.8	75	1	6	7.2	-2.2	1575.033	3.365942029	5.196581197	151.69	0.3321
"596"	2016	8747	2010	67.6	61	65.4	1	6	4.40000000000001	-6.59999999999999	1575.033	3.365942029	5.196581197	151.69	0.3321
"597"	2016	9628	2011	73.2	65.4	75.2	1	5	9.8	-7.8	1575.033	3.365942029	5.196581197	151.69	0.3321
"598"	2016	9642	2011	73.8	68.4	74.2	1	5	5.8	-5.39999999999999	1575.033	3.365942029	5.196581197	151.69	0.3321
"599"	2016	9653	2011	59.4	55	70.6	0	5	15.6	-4.4	1575.033	3.365942029	5.196581197	151.69	0.3321
"600"	2016	9659	2011	80.4	73	76	1	5	3	-7.40000000000001	1575.033	3.365942029	5.196581197	151.69	0.3321
"601"	2016	9666	2011	66.2	56.6	68.8	1	5	12.2	-9.6	1575.033	3.365942029	5.196581197	151.69	0.3321
"602"	2016	10575	2012	68.8	58.4	78	0	4	19.6	-10.4	1575.033	3.365942029	5.196581197	151.69	0.3321
"603"	2016	10590	2012	76.8	65.8	82.4	1	4	16.6	-11	1575.033	3.365942029	5.196581197	151.69	0.3321
"604"	2016	10591	2012	76.4	68.4	80	1	4	11.6	-8	1575.033	3.365942029	5.196581197	151.69	0.3321
"605"	2016	10592	2012	68.8	66.6	70	1	4	3.40000000000001	-2.2	1575.033	3.365942029	5.196581197	151.69	0.3321
"606"	2016	10594	2012	75.6	68.4	72.2	1	4	3.8	-7.19999999999999	1575.033	3.365942029	5.196581197	151.69	0.3321
"607"	2016	10617	2012	71.2	64.8	76.8	1	4	12	-6.40000000000001	1575.033	3.365942029	5.196581197	151.69	0.3321
"608"	2016	10619	2012	66	60.2	71.4	1	4	11.2	-5.8	1575.033	3.365942029	5.196581197	151.69	0.3321
"609"	2016	10620	2012	61.6	59	66.4	1	4	7.40000000000001	-2.6	1575.033	3.365942029	5.196581197	151.69	0.3321
"610"	2016	10625	2012	69.6	68	77.6	1	4	9.59999999999999	-1.59999999999999	1575.033	3.365942029	5.196581197	151.69	0.3321
"611"	2016	10629	2012	66.6	61.8	71.2	1	4	9.40000000000001	-4.8	1575.033	3.365942029	5.196581197	151.69	0.3321
"612"	2016	10960	2012	71.6	64.2	70	1	4	5.8	-7.39999999999999	1575.033	3.365942029	5.196581197	151.69	0.3321
"613"	2016	10965	2012	75.4	67.4	74	1	4	6.59999999999999	-8	1575.033	3.365942029	5.196581197	151.69	0.3321
"614"	2016	11053	2012	70.8	64.4	71.6	1	4	7.19999999999999	-6.39999999999999	1575.033	3.365942029	5.196581197	151.69	0.3321
"615"	2016	11168	2013	72.6	62.4	76	1	3	13.6	-10.2	1575.033	3.365942029	5.196581197	151.69	0.3321
"616"	2016	11177	2013	65.8	61.6	79	0	3	17.4	-4.2	1575.033	3.365942029	5.196581197	151.69	0.3321
"617"	2016	11189	2013	68.6	57.8	76	1	3	18.2	-10.8	1575.033	3.365942029	5.196581197	151.69	0.3321
"618"	2016	11190	2013	70.2	60.4	70.6	1	3	10.2	-9.8	1575.033	3.365942029	5.196581197	151.69	0.3321
"619"	2016	11918	2014	60.8	53.4	74.6	0	2	21.2	-7.4	1575.033	3.365942029	5.196581197	151.69	0.3321
"620"	2016	11921	2014	56.2	51	61.2	1	2	10.2	-5.2	1575.033	3.365942029	5.196581197	151.69	0.3321
"621"	2016	11927	2014	55	49.4	60.4	1	2	11	-5.6	1575.033	3.365942029	5.196581197	151.69	0.3321
"622"	2016	11931	2014	57	51.8	68.8	0	2	17	-5.2	1575.033	3.365942029	5.196581197	151.69	0.3321
"623"	2016	11945	2014	53.6	44	70.4	0	2	26.4	-9.6	1575.033	3.365942029	5.196581197	151.69	0.3321
"624"	2017	5056	2009	80.6	68.8	79.4	1	8	10.6	-11.8	2801.137	3.496376812	5.145299145	163.41	0.2552
"625"	2017	5067	2009	81	68.4	79.2	1	8	10.8	-12.6	2801.137	3.496376812	5.145299145	163.41	0.2552
"626"	2017	5188	2009	81	69	78.6	0	8	9.59999999999999	-12	2801.137	3.496376812	5.145299145	163.41	0.2552
"627"	2017	5221	2004	74.6	67.4	81	0	9	13.6	-7.19999999999999	2801.137	3.496376812	5.145299145	163.41	0.2552
"628"	2017	5313	2008	79.4	74.6	76.2	1	9	1.60000000000001	-4.80000000000001	2801.137	3.496376812	5.145299145	163.41	0.2552
"629"	2017	5320	2007	82.2	76.4	79.2	1	9	2.8	-5.8	2801.137	3.496376812	5.145299145	163.41	0.2552
"630"	2017	5321	2007	70	62.2	77	0	9	14.8	-7.8	2801.137	3.496376812	5.145299145	163.41	0.2552
"631"	2017	5332	2006	72	63.6	74.8	0	9	11.2	-8.4	2801.137	3.496376812	5.145299145	163.41	0.2552
"632"	2017	5351	2008	70.4	62.2	74.8	0	9	12.6	-8.2	2801.137	3.496376812	5.145299145	163.41	0.2552
"633"	2017	5373	2008	78.2	71.4	79.4	1	9	8	-6.8	2801.137	3.496376812	5.145299145	163.41	0.2552
"634"	2017	5434	2004	88	71	85.4	1	9	14.4	-17	2801.137	3.496376812	5.145299145	163.41	0.2552
"635"	2017	8692	2010	77.4	65.6	76.2	1	7	10.6	-11.8	2801.137	3.496376812	5.145299145	163.41	0.2552
"636"	2017	8703	2010	84.4	68.2	83.4	0	7	15.2	-16.2	2801.137	3.496376812	5.145299145	163.41	0.2552
"637"	2017	8706	2010	74.4	64.2	77.8	1	7	13.6	-10.2	2801.137	3.496376812	5.145299145	163.41	0.2552
"638"	2017	8709	2010	72.8	64.6	71.6	1	7	7	-8.2	2801.137	3.496376812	5.145299145	163.41	0.2552
"639"	2017	8714	2010	80	69.6	81.2	1	7	11.6	-10.4	2801.137	3.496376812	5.145299145	163.41	0.2552
"640"	2017	8723	2010	71.2	64.4	76	0	7	11.6	-6.8	2801.137	3.496376812	5.145299145	163.41	0.2552
"641"	2017	8724	2010	75	69	71.4	1	7	2.40000000000001	-6	2801.137	3.496376812	5.145299145	163.41	0.2552
"642"	2017	8747	2010	65.4	61.2	76.2	0	7	15	-4.2	2801.137	3.496376812	5.145299145	163.41	0.2552
"643"	2017	9628	2011	75.2	68.2	80.8	0	6	12.6	-7	2801.137	3.496376812	5.145299145	163.41	0.2552
